"id","user_id","memberID","img","groupID","selection_class","agenttype1","agenttype2","gender","last_name","first_name","other_name","birthday","birth_location","birth_location_map","deathday","death_location","workplace","knows","shortbio","data_evaluation","viaf_no","authority_record","authority_organization"
"797",\N,\N,\N,\N,"7","1","2","2","Wichelhausen-Birch","Elisabeth, von",\N,\N,\N,\N,\N,\N,\N,\N,"married to Johann Wichelhausen","3",\N,\N,\N
"798",\N,\N,\N,\N,"7","1","2","2","Birch-Morf","Anna, von","Nanny",\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"799",\N,\N,\N,\N,"7","1","2","1","Birch","Salomon, von",\N,\N,\N,\N,\N,\N,\N,\N,"Parson, husband of Nanny","3",\N,\N,\N
"800",\N,\N,\N,\N,"7","1","2","2","Blumhardt",\N,\N,\N,\N,\N,\N,\N,\N,\N,"wife of a parson","3",\N,\N,\N
"801",\N,\N,\N,\N,"7","1","2","1","Bodmer","Johann Jakob",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"802",\N,\N,\N,\N,"7","1","2","1","Bourbon",", de",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"803",\N,\N,\N,\N,"7","1","2","1","Bremi",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Friend of D. Schweizer","3",\N,\N,\N
"804",\N,\N,\N,\N,"7","1","2","2","Brunner-Schweizer",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"805",\N,\N,\N,\N,"7","1","2","2","Amman-Schweizer",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"806",\N,\N,\N,\N,"7","1","2","2","Wolf-Schweizer",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"807",\N,\N,\N,\N,"7","1","2","2","Burkhard-Peyer","Amalie",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"808",\N,\N,\N,\N,"7","1","2","1","Burkhard","Diethelm",\N,\N,\N,\N,\N,\N,\N,\N,"Father","3",\N,\N,\N
"809",\N,\N,\N,\N,"7","1","2","1","Burkhard","Diethelm",\N,\N,\N,\N,\N,\N,\N,\N,"Son","3",\N,\N,\N
"810",\N,\N,\N,\N,"7","1","2","1","Burkhard","Johannes",\N,\N,"Schaffhausen",\N,\N,\N,\N,\N,"Parson","3",\N,\N,\N
"811",\N,\N,\N,\N,"7","1","2","1","Claudius","Matthias",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"812",\N,\N,\N,\N,"7","1","2","1","Clavaz",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"813",\N,\N,\N,\N,"7","1","2","2","Deck","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"814",\N,\N,\N,\N,"7","1","2","1","Dieffenbach","Johann Friedrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"815",\N,\N,\N,\N,"7","1","2","2","Dollfuss","Lisette",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"816",\N,\N,\N,\N,"7","1","2","1","Dubs","Jakob",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"817",\N,\N,\N,\N,"7","1","2","1","Fäsi","David",\N,\N,\N,\N,\N,\N,\N,\N,"Dekan","3",\N,\N,\N
"818",\N,\N,\N,\N,"7","1","2","2","Fäsi","Marie",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"819",\N,\N,\N,\N,"7","1","2","1","Fay",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Parson","3",\N,\N,\N
"820",\N,\N,\N,\N,"7","1","2","1","Fellenberg","Philipp Emanuel, von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"821",\N,\N,\N,\N,"7","1","2","2","Finsler","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"822",\N,\N,\N,\N,"7","1","2","2","Finsler","Luise",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"823",\N,\N,\N,\N,"7","1","2",\N,"Fisch","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"824",\N,\N,\N,\N,"7","1","2",\N,"Flugi","Alfons  ",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"825",\N,\N,\N,\N,"7","1","2",\N,"Flugi","Conradin, von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"826",\N,\N,\N,\N,"7","1","2",\N,"Flugi","Elise, von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"827",\N,\N,\N,\N,"7","1","2",\N,"Flugi","Regina, von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"828",\N,\N,\N,\N,"7","1","2",\N,"Flugi","Regina, von",\N,\N,\N,\N,\N,\N,\N,\N,"Cousine","3",\N,\N,\N
"829",\N,\N,\N,\N,"7","1","2",\N,"Frick-Heusser","Elisabetha Verean",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"830",\N,\N,\N,\N,"7","1","2",\N,"Fries","Anna Susanna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"831",\N,\N,\N,\N,"7","1","2",\N,"Fries","Elise",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"832",\N,\N,\N,\N,"7","1","2",\N,"Fries-Freudweiler","J.  ",\N,\N,\N,\N,\N,\N,\N,\N,"Landschreiber","3",\N,\N,\N
"833",\N,\N,\N,\N,"7","1","2",\N,"Fries",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Operateur","3",\N,\N,\N
"834",\N,\N,\N,\N,"7","1","2",\N,"Fröhlich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Babtist preacher","3",\N,\N,\N
"835",\N,\N,\N,\N,"7","1","2",\N,"Füssli","Johann Jakob",\N,\N,\N,\N,\N,\N,\N,\N,"Antistes","3",\N,\N,\N
"836",\N,\N,\N,\N,"7","1","2",\N,"Gattiker","Heinrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"837",\N,\N,\N,\N,"7","1","2",\N,"Gessner-Schweizer","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"838",\N,\N,\N,\N,"7","1","2",\N,"Gessener-Hess","Barbara",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"839",\N,\N,\N,\N,"7","1","2",\N,"Gessner","Caspar",\N,\N,\N,\N,\N,\N,\N,\N,"Parson","3",\N,\N,\N
"840",\N,\N,\N,\N,"7","1","2",\N,"Gessner","Conrad",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"841",\N,\N,\N,\N,"7","1","2",\N,"Gessern","Dorothea",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"842",\N,\N,\N,\N,"7","1","2",\N,"Gessner","Elisabeth",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"843",\N,\N,\N,\N,"7","1","2",\N,"Gessner","Ernst",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"844",\N,\N,\N,\N,"7","1","2",\N,"Gessner","Georg",\N,\N,\N,\N,\N,\N,\N,\N,"Antistes","3",\N,\N,\N
"845",\N,\N,\N,\N,"7","1","2",\N,"Gessner","Georg",\N,\N,\N,\N,\N,\N,\N,\N,"Sohn","3",\N,\N,\N
"846",\N,\N,\N,\N,"7","1","2",\N,"Gessner","Jakob",\N,\N,\N,\N,\N,\N,\N,\N,"Sohn von Caspar und Elisabeth Gessner-Keller","3",\N,\N,\N
"847",\N,\N,\N,\N,"7","1","2",\N,"Gessner","Jakob",\N,\N,\N,\N,\N,\N,\N,\N,"Sohn von Kaspar und Bäbe","3",\N,\N,\N
"848",\N,\N,\N,\N,"7","1","2",\N,"Gessner","Kaspar",\N,\N,\N,\N,\N,\N,\N,\N,"Sohn","3",\N,\N,\N
"849",\N,\N,\N,\N,"7","1","2",\N,"Gessner","Kaspar",\N,\N,\N,\N,\N,\N,\N,\N,"Enkel des Kaspar G.","3",\N,\N,\N
"850",\N,\N,\N,\N,"7","1","2",\N,"Gessner","Regula   ",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"851",\N,\N,\N,\N,"7","1","2",\N,"Goethe","Johann Wolfgang",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"852",\N,\N,\N,\N,"7","1","2",\N,"Grob","Georg",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"853",\N,\N,\N,\N,"7","1","2",\N,"Grob ","Johann",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"854",\N,\N,\N,\N,"7","1","2",\N,"Gröben","Selma, Gräfin von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"855",\N,\N,\N,\N,"7","1","2",\N,"Grumbach-Schweizer","Cleophea",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"856",\N,\N,\N,\N,"7","1","2","2","Häberling",\N,\N,\N,\N,\N,\N,\N,\N,\N,"doctors wife","3",\N,\N,\N
"857",\N,\N,\N,\N,"7","1","2",\N,"Häfeli",\N,\N,\N,\N,\N,\N,\N,\N,\N,"candidate for theology","3",\N,\N,\N
"858",\N,\N,\N,\N,"7","1","2",\N,"Hafner",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Parson","3",\N,\N,\N
"859",\N,\N,\N,\N,"7","1","2",\N,"Händel","Georg Friedrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"860",\N,\N,\N,\N,"7","1","2",\N,"Hanhart-Sulzer","Elisabetha Susanna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"861",\N,\N,\N,\N,"7","1","2",\N,"Hauser",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Verwalter","3",\N,\N,\N
"862",\N,\N,\N,\N,"7","1","2",\N,"Hebel","Johann Peter",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"863",\N,\N,\N,\N,"7","1","2",\N,"Heidegger","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"864",\N,\N,\N,\N,"7","1","2",\N,"Hengstenberg","Ernst Wilhelm",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"865",\N,\N,\N,\N,"7","1","2",\N,"Henning-Pfenninger","Martha",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"866",\N,\N,\N,\N,"7","1","2",\N,"Hess-Heidegger","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"867",\N,\N,\N,\N,"7","1","2",\N,"Hess-Steinmann","Cleophea",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"868",\N,\N,\N,\N,"7","1","2",\N,"Hess-Nüscheler","Elisabeth",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"869",\N,\N,\N,\N,"7","1","2",\N,"Hess","Felix",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"870",\N,\N,\N,\N,"7","1","2",\N,"Hess","Heinrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"871",\N,\N,\N,\N,"7","1","2",\N,"Hess","Johann Jakob",\N,\N,\N,\N,\N,\N,\N,\N,"Antistes","3",\N,\N,\N
"872",\N,\N,\N,\N,"7","1","2",\N,"Hess","Judith  ",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"873",\N,\N,\N,\N,"7","1","2",\N,"Hess",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Parson, son of Judith Hess","3",\N,\N,\N
"874",\N,\N,\N,\N,"7","1","2",\N,"Hess ","Meta Regina",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"875",\N,\N,\N,\N,"7","1","2","1","Hess",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Waisenvater","3",\N,\N,\N
"876",\N,\N,\N,\N,"7","1","2",\N,"Ulrich-Heusser   ","Anna Elisabeth Dorothea",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"877",\N,"HeJC",\N,\N,"7","1","2",\N,"Heusser   ","Jakob Christian",\N,"1826-03-28 00:00:00","Hirzel, Zurich, Switzerland",\N,"1919-04-21 00:00:00","Buenos Aires, Argentina",\N,\N,"Jakob Christian Heusser wurde am 28. März 1826 als Sohn des Arztes Johann Jakob Heusser und der Dichterin Meta Heusser-Schweizer in Hirzel geboren. Heusser studierte zunächst Medizin an der Universität Zürich, danach Naturwissenschaften an der (späteren) Humboldt-Universität zu Berlin, wo er 1851 promovierte. Danach war er im Privatlabor des Berliner Physikers und Chemikers Heinrich Gustav Magnus mit kristall-optischen Studien beschäftigt, die er 1852 bei Franz Ernst Neumann an der Universität Königsberg fortsetzte. 1853 wurde er als Privatdozent für Mineralogie an die Universität Zürich bestellt. Im Jahre 1856 unternahm Heusser im Auftrag der Kantone Zürich, Graubünden, Bern, Unterwalden, Glarus und Aargau eine Inspektionsreise nach Brasilien zur Überprüfung der Klagen von Schweizer Pächtern auf Plantagen bei São Paulo. Sein kritischer Bericht an die Zürcher Regierung führte zu einer Diskussion über die schweizerische Auswanderungspraxis. Ab 1859 lebte er in Buenos Aires, wo er als Geologe, Vermessungsingenieur und Landbesitzer tätig war. Heusser verfasste zahlreiche Aufsätze zur Geologie und Mineralogie Brasiliens, Argentiniens und der Schweiz sowie zur Auswanderung.

Jakob Christian Heusser, der 1871 Anna, geborene Smith, ehelichte, verstarb am 21. April 1909 in Buenos Aires. Er war der ältere Bruder von Johanna Spyri.

Heusser war seit 1851 mit dem Dichter Gottfried Keller befreundet. Im ersten Kapitel des Novellenzyklus Das Sinngedicht schildert Keller die Berliner Arbeitsumgebung seines Freundes im Magnus-Haus. ","3",\N,"77076564","1"
"878",\N,\N,\N,\N,"7","1","2",\N,"Heusser","Regula Sophie","Ega",\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"879",\N,\N,\N,\N,"7","1","2","2","Heusser",\N,\N,\N,"im Langenried",\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"880",\N,\N,\N,\N,"7","1","2",\N,"Heusser","Hans",\N,\N,"Hütten",\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"881",\N,\N,\N,\N,"7","1","2",\N,"Heusser","Hans H.",\N,\N,"Weisserlen",\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"882",\N,\N,\N,\N,"7","1","2",\N,"Heusser","Hans Jakob",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"883",\N,\N,\N,\N,"7","1","2",\N,"Heusser","Heinrich Alfons",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"884",\N,\N,\N,\N,"7","1","2",\N,"Heusser","Heinrich Weilhelm",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"885",\N,\N,\N,\N,"7","1","2",\N,"Heusser","Johann Rudolph Maximilian",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"886",\N,\N,\N,\N,"7","1","2",\N,"Spyri-Heusser","Johanna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"887",\N,\N,\N,\N,"7","1","2",\N,"Heusser","Johann Jakob",\N,\N,\N,\N,\N,\N,\N,\N,"Doctor","3",\N,\N,\N
"888",\N,\N,\N,\N,"7","1","2",\N,"Heusser","Meta Louise",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"889",\N,\N,\N,\N,"7","1","2",\N,"Heusser","Meta Regina",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"890",\N,\N,\N,\N,"7","1","2",\N,"Heusser","Moritz Maximilian",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"891",\N,\N,\N,\N,"7","1","2",\N,"Heusser","Theodor Constans","Constantin",\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"892",\N,\N,\N,\N,"7","1","2",\N,"Heusser","Theodor Diethelm",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"893",\N,\N,\N,\N,"7","1","2","1","Hitz-Hanhart",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"894",\N,\N,\N,\N,"7","1","2",\N,"Hofacker","Wilhelm Gustav Ludwig",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"895",\N,\N,\N,\N,"7","1","2",\N,"Hofmann","Katharina",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"896",\N,\N,\N,\N,"7","1","2","1","Höhn",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Tochtersohn Hubers","3",\N,\N,\N
"897",\N,\N,\N,\N,"7","1","2",\N,"Huber (im Feld)",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"898",\N,\N,\N,\N,"7","1","2",\N,"Hürlimann",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Gemeindeamman","3",\N,\N,\N
"899",\N,\N,\N,\N,"7","1","2",\N,"Hürlimann",\N,\N,\N,"Richterswil",\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"900",\N,\N,\N,\N,"7","1","2",\N,"Imthurn","Babette",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"901",\N,\N,\N,\N,"7","1","2",\N,"Jacobi","Johann Georg",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"902",\N,\N,\N,\N,"7","1","2",\N,"Richter","Jean Paul",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"903",\N,\N,\N,\N,"7","1","2",\N,"Jung-Stilling","Heinrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"904",\N,\N,\N,\N,"7","1","2",\N,"Kaiser","Johann Friedrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"905",\N,\N,\N,\N,"7","1","2",\N,"Karl",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Erzherzog","3",\N,\N,\N
"906",\N,\N,\N,\N,"7","1","2",\N,"Keerl","Minna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"907",\N,\N,\N,\N,"7","1","2",\N,"Gessner-Keller","Elisabeth",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"908",\N,\N,\N,\N,"7","1","2",\N,"Keller",\N,\N,\N,"Birmensdorf",\N,\N,\N,\N,\N,"Parson","3",\N,\N,\N
"909",\N,\N,\N,\N,"7","1","2",\N,"Kirchberger","Ludwig Friedrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"910",\N,\N,\N,\N,"7","1","2",\N,"Kirchhofer","Christian",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"911",\N,\N,\N,\N,"7","1","2",\N,"Kirchhofer","Melchior",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"912",\N,\N,\N,\N,"7","1","2",\N,"Klein-Schlatter","Christine",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"913",\N,\N,\N,\N,"7","1","2",\N,"Kleiner(t)",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"914",\N,\N,\N,\N,"7","1","2",\N,"Kloppstack","Friedrich Gottlieb",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"915",\N,\N,\N,\N,"7","1","2",\N,"Knapp","Albert",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"916",\N,\N,\N,\N,"7","1","2",\N,"Knapp-Lerche","Minette",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"917",\N,\N,\N,\N,"7","1","2",\N,"Köllner","Karl",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"918",\N,\N,\N,\N,"7","1","2",\N,"Köllner","Wilhelm",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"919",\N,\N,\N,\N,"7","1","2",\N,"Kröcher",", Baronin von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"920",\N,\N,\N,\N,"7","1","2",\N,"Krummacher","Friedrich Adolf",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"921",\N,\N,\N,\N,"7","1","2",\N,"Krummacher","Friedrich Wilhelm",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"922",\N,\N,\N,\N,"7","1","2",\N,"Lange","Amalie",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"923",\N,\N,\N,\N,"7","1","2",\N,"Lange","Johann Peter",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"924",\N,\N,\N,\N,"7","1","2",\N,"Birch-Lavater","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"925",\N,\N,\N,\N,"7","1","2",\N,"Lavater","Johann Caspar",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"926",\N,\N,\N,\N,"7","1","2",\N,"Gessner-Lavater","Anna","Nette",\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"927",\N,\N,\N,\N,"7","1","2",\N,"Letter-Roggenmoser",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"928",\N,\N,\N,\N,"7","1","2",\N,"Lusser","Karl Franz",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"929",\N,\N,\N,\N,"7","1","2",\N,"Lusser",\N,\N,\N,"Altdorf",\N,\N,\N,\N,\N,"Doctor","3",\N,\N,\N
"930",\N,\N,\N,\N,"7","1","2",\N,"Mägis","Pauline",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"931",\N,\N,\N,\N,"7","1","2",\N,"Magnus","Heinrich Gustav",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"932",\N,\N,\N,\N,"7","1","2",\N,"Malkolm",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"933",\N,\N,\N,\N,"7","1","2",\N,"Mandach-von Meyenburg",", von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"934",\N,\N,\N,\N,"7","1","2",\N,"Meisenbug",", Freiherr von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"935",\N,\N,\N,\N,"7","1","2",\N,"Medelssohn-Bartholdy","Felix",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"936",\N,\N,\N,\N,"7","1","2",\N,"Menzel","Konrad  ",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"937",\N,\N,\N,\N,"7","1","2","2","Menzel",\N,\N,\N,\N,\N,\N,\N,\N,\N,"pastor's wife","3",\N,\N,\N
"938",\N,\N,\N,\N,"7","1","2",\N,"Meyer von Knonau","Gerold Ludwig, von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"939",\N,\N,\N,\N,"7","1","2",\N,"Meyer-Hofmeister",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Dr. med.","3",\N,\N,\N
"940",\N,\N,\N,\N,"7","1","2",\N,"Meyer",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Spitalarzt","3",\N,\N,\N
"941",\N,\N,\N,\N,"7","1","2",\N,"Meyer",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Stadtarzt","3",\N,\N,\N
"942",\N,\N,\N,\N,"7","1","2","2","Michel-Schweizer",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"943",\N,\N,\N,\N,"7","1","2","2","Morf-Schweizer","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"944",\N,\N,\N,\N,"7","1","2",\N,"Morf  ","Elise",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"945",\N,\N,\N,\N,"7","1","2",\N,"Morf","Heinrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"946",\N,\N,\N,\N,"7","1","2",\N,"Morf","Heinrich",\N,\N,\N,\N,\N,\N,\N,\N,"Morf Heinrich's father","3",\N,\N,\N
"947",\N,\N,\N,\N,"7","1","2",\N,"Mörikofer","Johann Kaspar",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"948",\N,\N,\N,\N,"7","1","2",\N,"Müller","Julius",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"949",\N,\N,\N,\N,"7","1","2",\N,"Müller",", von.",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"950",\N,\N,\N,\N,"7","1","2",\N,"Müller","Kaspar",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"951",\N,\N,\N,\N,"7","1","2",\N,"Nabholz",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Apotheker","3",\N,\N,\N
"952",\N,\N,\N,\N,"7","1","2",\N,"Näf",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Dr. med.","3",\N,\N,\N
"953",\N,\N,\N,\N,"7","1","2","2","Nägeli",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"954",\N,\N,\N,\N,"7","1","2",\N,"Bonaparte","Napoleon I",\N,"1769-01-01 00:00:00",\N,\N,"1821-01-01 00:00:00","Santa-Elena","Ajaccio, Corsica",\N,\N,"3",\N,\N,\N
"955",\N,\N,\N,\N,"7","1","2",\N,"Neander","August",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"956",\N,\N,\N,\N,"7","1","2",\N,"Neander","Joachim",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"957",\N,\N,\N,\N,"7","1","2",\N,"Osiander","Emilie",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"958",\N,\N,\N,\N,"7","1","2",\N,"Overbeck","Christian Adolf",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"959",\N,\N,\N,\N,"7","1","2",\N,"Petersen","Johann Willhelm",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"960",\N,\N,\N,\N,"7","1","2",\N,"Peyer-Bosshard","Katharina Elisabeth",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"961",\N,\N,\N,\N,"7","1","2",\N,"Pfeffel","Gottlieb Konrad",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"962",\N,\N,\N,\N,"7","1","2",\N,"Pfenninger","Luise",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"963",\N,\N,\N,\N,"7","1","2",\N,"Pfenninger","Maria  ",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
