"game_agent_id","agent_name","id","img","groupID","selection_class","agenttype1","agenttype2","gender","last_name","first_name","other_name","birthday","birth_location","birth_location_map","deathday","death_location","workplace","knows","shortbio","data_evaluation","authority_record","authority_organization","memberID"
"757",\N,"757",\N,\N,"6","1","2",\N,"Gessner","Regula Susanna",\N,"1751-01-01 00:00:00",\N,\N,"1792-01-01 00:00:00",\N,\N,\N,\N,"3",\N,\N,\N
"758",\N,"758",\N,\N,"6","1","2",\N,"Gessner","Anna Barbara","Bäbe",\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"759",\N,"759",\N,\N,"6","1","2",\N,"Gessner-Hess","Meta Regina",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"760",\N,"760",\N,\N,"6","1","2",\N,"Gessener-Heusser","Meta Regina",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"761",\N,"761",\N,\N,"6","1","2",\N,"Gessner-Keller",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"762",\N,"762",\N,\N,"5","1","2",\N,"Gessner-Schweizer","Anna",\N,"1757-01-01 00:00:00",\N,\N,"1836-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,\N
"763",\N,"763",\N,\N,"6","1","2",\N,"Gessner-Lavater","Anna","Nette",\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"764",\N,"764",\N,\N,"6","1","2",\N,"Gessner-Schulthess","Barbara",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"765",\N,"765",\N,\N,"6","1","2",\N,"Glinz","Andreas",\N,\N,"Trewernau",\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"766",\N,"766",\N,\N,"6","1","2",\N,"Glinz-Scherb","Elisabeth",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"767",\N,"767",\N,\N,"6","1","2",\N,"Graffenried","Franz Emmanuel Anton",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"768",\N,"768",\N,\N,"6","1","2",\N,"Gray","Johanna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"769",\N,"769",\N,\N,"6","1","2",\N,"Grob","Hans Kaspar",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"770",\N,"770",\N,\N,"6","1","2",\N,"Gröben","Graf von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"771",\N,"771",\N,\N,"6","1","2",\N,"Gröben","Selma, Gräfin von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"772",\N,"772",\N,\N,"6","1","2",\N,"Grob-Gessner","Johanna Dorothea","Hannchen",\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"773",\N,"773",\N,\N,"6","1","2",\N,"Hardenberg-Novalis","Friedrich, von.",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"774",\N,"774",\N,\N,"6","1","2",\N,"Hassell","Ulrich, von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"775",\N,"775",\N,\N,"6","1","2",\N,"Hebel","Johann Peter",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"776",\N,"776",\N,\N,"6","1","2",\N,"Heidegger-Hess","Anna","Nettli",\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"777",\N,"777",\N,\N,"6","1","2",\N,"Heine","Heinrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"778",\N,"778",\N,\N,"6","1","2",\N,"Herrenhuter",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"779",\N,"779",\N,\N,"7","1","2","1","ab Yberg","Alois",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"780",\N,"780",\N,\N,"7","1","2","1","Abyberg-Reding","Dominik",\N,\N,\N,\N,\N,\N,\N,\N,"women","3",\N,\N,\N
"781",\N,"781",\N,\N,"7","1","2","2","abYberg ","Joseph Theodor Xaver, Graf",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"782",\N,"782",\N,\N,"7","1","2","2","Aepli-Heusser",\N,\N,\N,"Schönenberg",\N,\N,\N,\N,\N,"women","3",\N,\N,\N
"783",\N,"783",\N,\N,"7","1","2","1","Amman","Johann Caspar",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"784",\N,"784",\N,\N,"7","1","2","1","Andermatt",\N,\N,\N,\N,\N,\N,\N,\N,\N,"General","3",\N,\N,\N
"785",\N,"785",\N,\N,"7","1","2","1","Anderson",\N,\N,\N,\N,\N,\N,\N,\N,\N,"women widow","3",\N,\N,\N
"786",\N,"786",\N,\N,"7","1","2","1","Arnold","Gottfried",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"787",\N,"787",\N,\N,"7","1","2","1","Bär",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Dr. med.","3",\N,\N,\N
"788",\N,"788",\N,\N,"7","1","2","1","Bär",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Missionary","3",\N,\N,\N
"789",\N,"789",\N,\N,"7","1","2","1","Barbou de Courières","Gabriel-Marie",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"790",\N,"790",\N,\N,"7","1","2","2","Baumann-Heusser","Anna Maria ",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"791",\N,"791",\N,\N,"7","1","2","2","Baumann  ","Barbara",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"792",\N,"792",\N,\N,"7","1","2","1","Baumann","Felix",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"793",\N,"793",\N,\N,"7","1","2","1","Baumgartner","Hans",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"794",\N,"794",\N,\N,"7","1","2","1","Beyel","Johann Conrad",\N,\N,"Biel",\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"795",\N,"795",\N,\N,"7","1","2","2","Beyel-Kirchhofer","Susanna Elisabetha",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"796",\N,"796",\N,\N,"7","1","2","1","Biermer","Anton",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"797",\N,"797",\N,\N,"7","1","2","2","Wichelhausen-Birch","Elisabeth, von",\N,\N,\N,\N,\N,\N,\N,\N,"married to Johann Wichelhausen","3",\N,\N,\N
"798",\N,"798",\N,\N,"7","1","2","2","Birch-Morf","Anna, von","Nanny",\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"799",\N,"799",\N,\N,"7","1","2","1","Birch","Salomon, von",\N,\N,\N,\N,\N,\N,\N,\N,"Parson, husband of Nanny","3",\N,\N,\N
"800",\N,"800",\N,\N,"7","1","2","2","Blumhardt",\N,\N,\N,\N,\N,\N,\N,\N,\N,"wife of a parson","3",\N,\N,\N
"801",\N,"801",\N,\N,"7","1","2","1","Bodmer","Johann Jakob",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"802",\N,"802",\N,\N,"7","1","2","1","Bourbon",", de",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"803",\N,"803",\N,\N,"7","1","2","1","Bremi",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Friend of D. Schweizer","3",\N,\N,\N
"804",\N,"804",\N,\N,"7","1","2","2","Brunner-Schweizer",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"805",\N,"805",\N,\N,"7","1","2","2","Amman-Schweizer",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"806",\N,"806",\N,\N,"7","1","2","2","Wolf-Schweizer",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"807",\N,"807",\N,\N,"7","1","2","2","Burkhard-Peyer","Amalie",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"808",\N,"808",\N,\N,"7","1","2","1","Burkhard","Diethelm",\N,\N,\N,\N,\N,\N,\N,\N,"Father","3",\N,\N,\N
"809",\N,"809",\N,\N,"7","1","2","1","Burkhard","Diethelm",\N,\N,\N,\N,\N,\N,\N,\N,"Son","3",\N,\N,\N
"810",\N,"810",\N,\N,"7","1","2","1","Burkhard","Johannes",\N,\N,"Schaffhausen",\N,\N,\N,\N,\N,"Parson","3",\N,\N,\N
"811",\N,"811",\N,\N,"7","1","2","1","Claudius","Matthias",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"812",\N,"812",\N,\N,"7","1","2","1","Clavaz",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"813",\N,"813",\N,\N,"7","1","2","2","Deck","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"814",\N,"814",\N,\N,"7","1","2","1","Dieffenbach","Johann Friedrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"815",\N,"815",\N,\N,"7","1","2","2","Dollfuss","Lisette",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"816",\N,"816",\N,\N,"7","1","2","1","Dubs","Jakob",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"817",\N,"817",\N,\N,"7","1","2","1","Fäsi","David",\N,\N,\N,\N,\N,\N,\N,\N,"Dekan","3",\N,\N,\N
"818",\N,"818",\N,\N,"7","1","2","2","Fäsi","Marie",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"819",\N,"819",\N,\N,"7","1","2","1","Fay",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Parson","3",\N,\N,\N
"820",\N,"820",\N,\N,"7","1","2","1","Fellenberg","Philipp Emanuel, von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"821",\N,"821",\N,\N,"7","1","2","2","Finsler","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"822",\N,"822",\N,\N,"7","1","2","2","Finsler","Luise",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"823",\N,"823",\N,\N,"7","1","2",\N,"Fisch","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"824",\N,"824",\N,\N,"7","1","2",\N,"Flugi","Alfons  ",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"825",\N,"825",\N,\N,"7","1","2",\N,"Flugi","Conradin, von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"826",\N,"826",\N,\N,"7","1","2",\N,"Flugi","Elise, von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"827",\N,"827",\N,\N,"7","1","2",\N,"Flugi","Regina, von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"828",\N,"828",\N,\N,"7","1","2",\N,"Flugi","Regina, von",\N,\N,\N,\N,\N,\N,\N,\N,"Cousine","3",\N,\N,\N
"829",\N,"829",\N,\N,"7","1","2",\N,"Frick-Heusser","Elisabetha Verean",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"830",\N,"830",\N,\N,"7","1","2",\N,"Fries","Anna Susanna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"831",\N,"831",\N,\N,"7","1","2",\N,"Fries","Elise",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"832",\N,"832",\N,\N,"7","1","2",\N,"Fries-Freudweiler","J.  ",\N,\N,\N,\N,\N,\N,\N,\N,"Landschreiber","3",\N,\N,\N
"833",\N,"833",\N,\N,"7","1","2",\N,"Fries",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Operateur","3",\N,\N,\N
"834",\N,"834",\N,\N,"7","1","2",\N,"Fröhlich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Babtist preacher","3",\N,\N,\N
"835",\N,"835",\N,\N,"7","1","2",\N,"Füssli","Johann Jakob",\N,\N,\N,\N,\N,\N,\N,\N,"Antistes","3",\N,\N,\N
"836",\N,"836",\N,\N,"7","1","2",\N,"Gattiker","Heinrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"837",\N,"837",\N,\N,"7","1","2",\N,"Gessner-Schweizer","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"838",\N,"838",\N,\N,"7","1","2",\N,"Gessener-Hess","Barbara",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"839",\N,"839",\N,\N,"7","1","2",\N,"Gessner","Caspar",\N,\N,\N,\N,\N,\N,\N,\N,"Parson","3",\N,\N,\N
"840",\N,"840",\N,\N,"7","1","2",\N,"Gessner","Conrad",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"841",\N,"841",\N,\N,"7","1","2",\N,"Gessern","Dorothea",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"842",\N,"842",\N,\N,"7","1","2",\N,"Gessner","Elisabeth",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"843",\N,"843",\N,\N,"7","1","2",\N,"Gessner","Ernst",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"844",\N,"844",\N,\N,"7","1","2",\N,"Gessner","Georg",\N,\N,\N,\N,\N,\N,\N,\N,"Antistes","3",\N,\N,\N
"845",\N,"845",\N,\N,"7","1","2",\N,"Gessner","Georg",\N,\N,\N,\N,\N,\N,\N,\N,"Sohn","3",\N,\N,\N
"846",\N,"846",\N,\N,"7","1","2",\N,"Gessner","Jakob",\N,\N,\N,\N,\N,\N,\N,\N,"Sohn von Caspar und Elisabeth Gessner-Keller","3",\N,\N,\N
"847",\N,"847",\N,\N,"7","1","2",\N,"Gessner","Jakob",\N,\N,\N,\N,\N,\N,\N,\N,"Sohn von Kaspar und Bäbe","3",\N,\N,\N
"848",\N,"848",\N,\N,"7","1","2",\N,"Gessner","Kaspar",\N,\N,\N,\N,\N,\N,\N,\N,"Sohn","3",\N,\N,\N
"849",\N,"849",\N,\N,"7","1","2",\N,"Gessner","Kaspar",\N,\N,\N,\N,\N,\N,\N,\N,"Enkel des Kaspar G.","3",\N,\N,\N
"850",\N,"850",\N,\N,"7","1","2",\N,"Gessner","Regula   ",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"851",\N,"851",\N,\N,"7","1","2",\N,"Goethe","Johann Wolfgang",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"852",\N,"852",\N,\N,"7","1","2",\N,"Grob","Georg",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"853",\N,"853",\N,\N,"7","1","2",\N,"Grob ","Johann",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"854",\N,"854",\N,\N,"7","1","2",\N,"Gröben","Selma, Gräfin von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"855",\N,"855",\N,\N,"7","1","2",\N,"Grumbach-Schweizer","Cleophea",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"856",\N,"856",\N,\N,"7","1","2","2","Häberling",\N,\N,\N,\N,\N,\N,\N,\N,\N,"doctors wife","3",\N,\N,\N
"857",\N,"857",\N,\N,"7","1","2",\N,"Häfeli",\N,\N,\N,\N,\N,\N,\N,\N,\N,"candidate for theology","3",\N,\N,\N
"858",\N,"858",\N,\N,"7","1","2",\N,"Hafner",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Parson","3",\N,\N,\N
"859",\N,"859",\N,\N,"7","1","2",\N,"Händel","Georg Friedrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"860",\N,"860",\N,\N,"7","1","2",\N,"Hanhart-Sulzer","Elisabetha Susanna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"861",\N,"861",\N,\N,"7","1","2",\N,"Hauser",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Verwalter","3",\N,\N,\N
"862",\N,"862",\N,\N,"7","1","2",\N,"Hebel","Johann Peter",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"863",\N,"863",\N,\N,"7","1","2",\N,"Heidegger","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"864",\N,"864",\N,\N,"7","1","2",\N,"Hengstenberg","Ernst Wilhelm",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"865",\N,"865",\N,\N,"7","1","2",\N,"Henning-Pfenninger","Martha",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"866",\N,"866",\N,\N,"7","1","2",\N,"Hess-Heidegger","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"867",\N,"867",\N,\N,"7","1","2",\N,"Hess-Steinmann","Cleophea",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"868",\N,"868",\N,\N,"7","1","2",\N,"Hess-Nüscheler","Elisabeth",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"869",\N,"869",\N,\N,"7","1","2",\N,"Hess","Felix",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"870",\N,"870",\N,\N,"7","1","2",\N,"Hess","Heinrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"871",\N,"871",\N,\N,"7","1","2",\N,"Hess","Johann Jakob",\N,\N,\N,\N,\N,\N,\N,\N,"Antistes","3",\N,\N,\N
"872",\N,"872",\N,\N,"7","1","2",\N,"Hess","Judith  ",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"873",\N,"873",\N,\N,"7","1","2",\N,"Hess",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Parson, son of Judith Hess","3",\N,\N,\N
"874",\N,"874",\N,\N,"7","1","2",\N,"Hess ","Meta Regina",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"875",\N,"875",\N,\N,"7","1","2","1","Hess",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Waisenvater","3",\N,\N,\N
"876",\N,"876",\N,\N,"7","1","2",\N,"Ulrich-Heusser   ","Anna Elisabeth Dorothea",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"877",\N,"877",\N,\N,"7","1","2",\N,"Heusser   ","Christian (Jakob)",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"878",\N,"878",\N,\N,"7","1","2",\N,"Heusser","Regula Sophie","Ega",\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"879",\N,"879",\N,\N,"7","1","2","2","Heusser",\N,\N,\N,"im Langenried",\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"880",\N,"880",\N,\N,"7","1","2",\N,"Heusser","Hans",\N,\N,"Hütten",\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"881",\N,"881",\N,\N,"7","1","2",\N,"Heusser","Hans H.",\N,\N,"Weisserlen",\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"882",\N,"882",\N,\N,"7","1","2",\N,"Heusser","Hans Jakob",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"883",\N,"883",\N,\N,"7","1","2",\N,"Heusser","Heinrich Alfons",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"884",\N,"884",\N,\N,"7","1","2",\N,"Heusser","Heinrich Weilhelm",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"885",\N,"885",\N,\N,"7","1","2",\N,"Heusser","Johann Rudolph Maximilian",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"886",\N,"886",\N,\N,"7","1","2",\N,"Spyri-Heusser","Johanna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"887",\N,"887",\N,\N,"7","1","2",\N,"Heusser","Johann Jakob",\N,\N,\N,\N,\N,\N,\N,\N,"Doctor","3",\N,\N,\N
"888",\N,"888",\N,\N,"7","1","2",\N,"Heusser","Meta Louise",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"889",\N,"889",\N,\N,"7","1","2",\N,"Heusser","Meta Regina",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"890",\N,"890",\N,\N,"7","1","2",\N,"Heusser","Moritz Maximilian",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"891",\N,"891",\N,\N,"7","1","2",\N,"Heusser","Theodor Constans","Constantin",\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"892",\N,"892",\N,\N,"7","1","2",\N,"Heusser","Theodor Diethelm",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"893",\N,"893",\N,\N,"7","1","2","1","Hitz-Hanhart",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"894",\N,"894",\N,\N,"7","1","2",\N,"Hofacker","Wilhelm Gustav Ludwig",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"895",\N,"895",\N,\N,"7","1","2",\N,"Hofmann","Katharina",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"896",\N,"896",\N,\N,"7","1","2","1","Höhn",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Tochtersohn Hubers","3",\N,\N,\N
"897",\N,"897",\N,\N,"7","1","2",\N,"Huber (im Feld)",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"898",\N,"898",\N,\N,"7","1","2",\N,"Hürlimann",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Gemeindeamman","3",\N,\N,\N
"899",\N,"899",\N,\N,"7","1","2",\N,"Hürlimann",\N,\N,\N,"Richterswil",\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"900",\N,"900",\N,\N,"7","1","2",\N,"Imthurn","Babette",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"901",\N,"901",\N,\N,"7","1","2",\N,"Jacobi","Johann Georg",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"902",\N,"902",\N,\N,"7","1","2",\N,"Richter","Jean Paul",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"903",\N,"903",\N,\N,"7","1","2",\N,"Jung-Stilling","Heinrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"904",\N,"904",\N,\N,"7","1","2",\N,"Kaiser","Johann Friedrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"905",\N,"905",\N,\N,"7","1","2",\N,"Karl",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Erzherzog","3",\N,\N,\N
"906",\N,"906",\N,\N,"7","1","2",\N,"Keerl","Minna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"907",\N,"907",\N,\N,"7","1","2",\N,"Gessner-Keller","Elisabeth",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"908",\N,"908",\N,\N,"7","1","2",\N,"Keller",\N,\N,\N,"Birmensdorf",\N,\N,\N,\N,\N,"Parson","3",\N,\N,\N
"909",\N,"909",\N,\N,"7","1","2",\N,"Kirchberger","Ludwig Friedrich",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"910",\N,"910",\N,\N,"7","1","2",\N,"Kirchhofer","Christian",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"911",\N,"911",\N,\N,"7","1","2",\N,"Kirchhofer","Melchior",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"912",\N,"912",\N,\N,"7","1","2",\N,"Klein-Schlatter","Christine",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"913",\N,"913",\N,\N,"7","1","2",\N,"Kleiner(t)",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"914",\N,"914",\N,\N,"7","1","2",\N,"Kloppstack","Friedrich Gottlieb",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"915",\N,"915",\N,\N,"7","1","2",\N,"Knapp","Albert",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"916",\N,"916",\N,\N,"7","1","2",\N,"Knapp-Lerche","Minette",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"917",\N,"917",\N,\N,"7","1","2",\N,"Köllner","Karl",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"918",\N,"918",\N,\N,"7","1","2",\N,"Köllner","Wilhelm",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"919",\N,"919",\N,\N,"7","1","2",\N,"Kröcher",", Baronin von",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"920",\N,"920",\N,\N,"7","1","2",\N,"Krummacher","Friedrich Adolf",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"921",\N,"921",\N,\N,"7","1","2",\N,"Krummacher","Friedrich Wilhelm",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"922",\N,"922",\N,\N,"7","1","2",\N,"Lange","Amalie",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"923",\N,"923",\N,\N,"7","1","2",\N,"Lange","Johann Peter",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"924",\N,"924",\N,\N,"7","1","2",\N,"Birch-Lavater","Anna",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"925",\N,"925",\N,\N,"7","1","2",\N,"Lavater","Johann Caspar",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"926",\N,"926",\N,\N,"7","1","2",\N,"Gessner-Lavater","Anna","Nette",\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"927",\N,"927",\N,\N,"7","1","2",\N,"Letter-Roggenmoser",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"928",\N,"928",\N,\N,"7","1","2",\N,"Lusser","Karl Franz",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"929",\N,"929",\N,\N,"7","1","2",\N,"Lusser",\N,\N,\N,"Altdorf",\N,\N,\N,\N,\N,"Doctor","3",\N,\N,\N
"930",\N,"930",\N,\N,"7","1","2",\N,"Mägis","Pauline",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"931",\N,"931",\N,\N,"7","1","2",\N,"Magnus","Heinrich Gustav",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
"932",\N,"932",\N,\N,"7","1","2",\N,"Malkolm",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3",\N,\N,\N
